,Atlanta,Bellevue,Chicago,Dallas,Denver,Indianapolis,New York,San Francisco,Seattle,The Ranch,postal_code,state,latitude,longitude
3337,0.094258075,0.418150568,0.008966737,0.204713541,0.220996797,0.048128508,0.189392195,0.45370339,0.418151513,0.453214689,53147,Wisconsin,42.59884,-88.43716
3338,0.096593362,0.41753845,0.010247216,0.209196317,0.222935235,0.050905819,0.188519336,0.454969545,0.417539394,0.454622776,53149,Wisconsin,42.86424,-88.33303
3339,0.09648314,0.419591578,0.00932593,0.211396566,0.225610814,0.050114502,0.18604628,0.457545669,0.419592523,0.457223721,53150,Wisconsin,42.91176,-88.1294
3340,0.095665581,0.422250066,0.007943277,0.212738807,0.22825399,0.048350142,0.1832942,0.460275211,0.422251011,0.45994107,53154,Wisconsin,42.8894618,-87.9145403
3341,0.091765314,0.425504923,0.001748914,0.208235494,0.228240018,0.042549455,0.1818525,0.461183709,0.425505867,0.460655759,53158,Wisconsin,42.5224251,-87.8527707
3342,0.092575451,0.422220613,0.004883436,0.206013548,0.224677091,0.044660214,0.185427484,0.457597418,0.422221557,0.457068752,53179,Wisconsin,42.52297,-88.13384
3343,0.095251145,0.419578723,0.007984533,0.208699028,0.224160078,0.048643083,0.186863583,0.456469464,0.419579668,0.456069457,53185,Wisconsin,42.76487,-88.216435
3344,0.097731634,0.417800234,0.01138908,0.211994433,0.224632732,0.052185993,0.18747942,0.456293681,0.417801179,0.456023215,53186,Wisconsin,43.00785,-88.227275
3345,0.097898391,0.417518797,0.011675323,0.212025909,0.224445548,0.052475033,0.187723608,0.456071972,0.417519742,0.45580776,53188,Wisconsin,43.01944,-88.244715
3346,0.097213803,0.421315813,0.010536818,0.214931207,0.228756117,0.05061356,0.183518033,0.460366196,0.421316758,0.460113612,53202,Wisconsin,43.043725,-87.90527
3347,0.096582742,0.421699752,0.009476144,0.21404279,0.228554839,0.049685586,0.183416063,0.460333921,0.421700697,0.460048194,53207,Wisconsin,42.98103,-87.908535
3348,0.09788526,0.420501047,0.011578303,0.215418531,0.22843349,0.051694022,0.184122567,0.459884106,0.420501992,0.459661325,53209,Wisconsin,43.09981,-87.942915
3349,0.097633104,0.421208351,0.011280741,0.215685841,0.229085822,0.051202192,0.183414374,0.460574186,0.421209296,0.46034553,53211,Wisconsin,43.089095,-87.88842
3350,0.097593779,0.420085898,0.011009282,0.214336517,0.227550241,0.051401327,0.184783878,0.459114494,0.420086843,0.458868334,53213,Wisconsin,43.055225,-88.004085
3351,0.098038604,0.420725449,0.011905445,0.215990258,0.228903841,0.051853421,0.183771067,0.460294643,0.420726394,0.460084105,53217,Wisconsin,43.123205,-87.91029
3352,0.097545126,0.41964829,0.010904857,0.213734076,0.226909504,0.051445278,0.185340307,0.458514558,0.419649235,0.458259322,53226,Wisconsin,43.03778,-88.05163
3353,0.096828394,0.420360414,0.009757373,0.213029392,0.227044277,0.050336896,0.184895843,0.458826904,0.420361359,0.458537586,53228,Wisconsin,42.97369,-88.02758
3354,0.096371707,0.422297078,0.009231792,0.21427816,0.22911117,0.049267952,0.182816955,0.460919822,0.422298023,0.460629369,53235,Wisconsin,42.97227,-87.862405
3355,0.095413958,0.411916178,0.016043813,0.199257797,0.213459733,0.052354741,0.19668725,0.446303998,0.411917122,0.445772435,53511,Wisconsin,42.51915,-89.01895
3356,0.100150784,0.408575994,0.018661596,0.20620181,0.214718115,0.058290672,0.197440027,0.446256932,0.408576939,0.445989328,53523,Wisconsin,43.0042017,-89.0198657
3357,0.10360675,0.403217359,0.024343497,0.207545684,0.211494074,0.064124486,0.201959677,0.442243313,0.403218304,0.442111449,53532,Wisconsin,43.2463681,-89.3410704
3358,0.098924406,0.40680854,0.020415258,0.20094082,0.210524464,0.058037703,0.200639186,0.442651728,0.406809484,0.442262119,53536,Wisconsin,42.777135,-89.30337
3359,0.101183309,0.40541334,0.021696411,0.204585885,0.21147833,0.060748377,0.200777709,0.442927095,0.405414285,0.442669307,53558,Wisconsin,43.017915,-89.282965
3360,0.104537521,0.398381163,0.028715836,0.20351312,0.205613569,0.06728855,0.207521705,0.436474547,0.398382108,0.436309127,53560,Wisconsin,43.17404,-89.79636
3361,0.102856553,0.402257101,0.024876415,0.204508313,0.209078869,0.063833773,0.203678407,0.440203095,0.402258046,0.43999916,53562,Wisconsin,43.11162,-89.49974
3362,0.102714338,0.400196054,0.026884195,0.201395377,0.205792187,0.064778541,0.206473038,0.437180369,0.400196998,0.43692105,53572,Wisconsin,43.0062754,-89.7366756
3363,0.100595581,0.404898465,0.022171556,0.202480827,0.209932732,0.060473205,0.201873613,0.441643703,0.404899409,0.441333414,53575,Wisconsin,42.92055,-89.383315
3364,0.099993019,0.40679106,0.020269959,0.203522636,0.211921316,0.058973443,0.199847991,0.44367224,0.406792005,0.443358576,53589,Wisconsin,42.91682,-89.223325
3365,0.102725071,0.404847772,0.022686972,0.207525459,0.212690163,0.062523965,0.200466035,0.443623765,0.404848717,0.44346219,53590,Wisconsin,43.194671,-89.2305514
3366,0.101815397,0.402654616,0.024407624,0.202480593,0.208248089,0.062702371,0.203907823,0.439727039,0.402655561,0.439456537,53593,Wisconsin,42.99015,-89.53532
3367,0.103456698,0.402208991,0.025077452,0.205898648,0.209821071,0.064424692,0.203333481,0.440721051,0.402209936,0.440558776,53597,Wisconsin,43.18817,-89.46036
3368,0.102092636,0.403816112,0.02331756,0.20469529,0.210347534,0.062368322,0.202199935,0.441610087,0.403817056,0.441384012,53703,Wisconsin,43.07374,-89.387795
3369,0.10217452,0.404113408,0.023072545,0.20527898,0.210893666,0.062304979,0.201761697,0.442097947,0.404114353,0.441883692,53704,Wisconsin,43.096035,-89.349575
3370,0.102314427,0.4031726,0.023943816,0.204390839,0.20969765,0.062886167,0.202874896,0.440938426,0.403173544,0.440714847,53705,Wisconsin,43.077198,-89.4409554
3371,0.102070955,0.403296448,0.023792819,0.203961419,0.209551442,0.062601612,0.20288619,0.440871598,0.403297392,0.440633223,53711,Wisconsin,43.05021,-89.4458
3372,0.101781167,0.40399781,0.023098174,0.204179148,0.210196673,0.061990541,0.202183725,0.441557805,0.403998755,0.441313362,53713,Wisconsin,43.04024,-89.391425
3373,0.102065426,0.403692028,0.023425226,0.204467346,0.210128234,0.062402749,0.202378797,0.441412656,0.403692972,0.441182102,53715,Wisconsin,43.06528,-89.40327
3374,0.101693432,0.404639621,0.022494791,0.204805624,0.211023056,0.061598826,0.201417466,0.442356452,0.404640566,0.442118938,53716,Wisconsin,43.05406,-89.328505
3375,0.102527822,0.402435985,0.024658158,0.203941662,0.208896523,0.063444397,0.203677297,0.440128123,0.40243693,0.439904392,53717,Wisconsin,43.0755837,-89.5049944
3376,0.102315513,0.402599806,0.024479044,0.20363869,0.208850459,0.063170661,0.203615623,0.440146336,0.402600751,0.439910815,53719,Wisconsin,43.05423,-89.503185
3377,0.106912579,0.39988013,0.028694471,0.211152978,0.211075719,0.068979875,0.204160898,0.440839854,0.399881075,0.440872832,53901,Wisconsin,43.543015,-89.46222
3378,0.104084034,0.407674646,0.022242094,0.214056501,0.218419291,0.063019373,0.196213228,0.448624838,0.407675591,0.448602881,53916,Wisconsin,43.46039,-88.839485
3379,0.103983087,0.405803257,0.022967816,0.21160889,0.215679811,0.063520171,0.198532756,0.446067005,0.405804202,0.446007629,53932,Wisconsin,43.3864075,-89.04099
3380,0.133196372,0.3530629,0.076273287,0.217959438,0.180641943,0.115532495,0.248519087,0.402160151,0.353063845,0.40314361,54016,Wisconsin,44.97867,-92.752455
3381,0.133567521,0.354797762,0.075541172,0.22108432,0.18409125,0.115198115,0.246414694,0.405092601,0.354798707,0.406147319,54017,Wisconsin,45.122685,-92.537975
3382,0.131558679,0.355182845,0.073828133,0.216344715,0.181119255,0.112990477,0.246628295,0.403408678,0.35518379,0.40431195,54022,Wisconsin,44.85596,-92.627335
3383,0.117857207,0.417326198,0.048120194,0.250666785,0.246227084,0.082789314,0.183028609,0.470979733,0.41732714,0.471833563,54234,Wisconsin,45.183855,-87.125305
3384,0.116177394,0.393364756,0.041417721,0.224492969,0.214210034,0.082217016,0.208006684,0.440604611,0.3933657,0.441142845,54467,Wisconsin,44.459365,-89.541005
3385,0.120791867,0.390094535,0.04843049,0.230950081,0.215844789,0.089122691,0.210573137,0.440379972,0.390095478,0.441164256,54476,Wisconsin,44.90457,-89.605015
3386,0.116922696,0.392635304,0.042575397,0.225324428,0.214194216,0.083369613,0.20861674,0.440311385,0.392636248,0.440886694,54481,Wisconsin,44.52524,-89.57087
3387,0.116208179,0.377392813,0.049918196,0.205107714,0.19065199,0.088249853,0.226925692,0.418734419,0.377393758,0.418962519,54601,Wisconsin,43.80875,-91.246245
3388,0.116803588,0.377162212,0.05030068,0.206376358,0.191257192,0.088877846,0.22685789,0.419057401,0.377163157,0.4193273,54650,Wisconsin,43.8825432,-91.2269629
3389,0.126406592,0.368662896,0.062076485,0.219949946,0.19352974,0.102156204,0.232792695,0.417131326,0.36866384,0.417942711,54701,Wisconsin,44.8051865,-91.494113
3390,0.126672326,0.368272273,0.062512395,0.220133391,0.193363354,0.102594152,0.233155652,0.416858841,0.368273218,0.417681827,54703,Wisconsin,44.823205,-91.51913
3391,0.124174388,0.370215282,0.059371109,0.216314194,0.19231316,0.099149093,0.231765057,0.417001193,0.370216227,0.417678851,54738,Wisconsin,44.57428,-91.471795
3392,0.135273223,0.35867039,0.075345906,0.229777406,0.192886784,0.115777384,0.24184226,0.412289141,0.358671334,0.413551295,54829,Wisconsin,45.5365128,-92.0232518
3393,0.11138823,0.407542084,0.033218701,0.229339478,0.227072551,0.072921565,0.19365601,0.454556953,0.407543028,0.454981604,54913,Wisconsin,44.30603,-88.40044
3394,0.111603667,0.406126368,0.03345248,0.228331289,0.225494929,0.073431356,0.195147335,0.452970453,0.406127312,0.453391963,54942,Wisconsin,44.29473,-88.5278831
3395,0.112301543,0.404616927,0.034528441,0.228207772,0.224365242,0.074660821,0.196623861,0.45165054,0.404617871,0.452096123,54944,Wisconsin,44.334835,-88.637105
3396,0.110273692,0.407569378,0.031332893,0.227099713,0.225790278,0.071306504,0.193913033,0.453698243,0.407570322,0.454057458,54956,Wisconsin,44.180995,-88.46248
3397,0.110255358,0.405005123,0.031260302,0.224367977,0.222397705,0.071721702,0.196766832,0.450460838,0.405006068,0.45078777,54986,Wisconsin,44.110565,-88.71929
3398,0.138966502,0.369959225,0.079480752,0.226884979,0.188284037,0.120444382,0.260512829,0.420758057,0.369960215,0.421742157,55001,Minnesota,44.90074,-92.783695
3399,0.142974395,0.363925544,0.085987843,0.229830749,0.185820726,0.127027096,0.266152415,0.416470758,0.363926533,0.417631066,55014,Minnesota,45.141335,-93.16837
3400,0.139213259,0.368258679,0.080757667,0.22532894,0.185922425,0.1214551,0.262431878,0.418515225,0.368259669,0.419475038,55016,Minnesota,44.8443101,-92.94922
3401,0.137786795,0.370033453,0.078721725,0.223798576,0.186211602,0.119297112,0.260899796,0.419488381,0.370034443,0.420375794,55033,Minnesota,44.738025,-92.85388
3402,0.142314338,0.365966484,0.084281358,0.230661226,0.187931444,0.125496326,0.264014745,0.418718563,0.365967474,0.419876145,55038,Minnesota,45.157045,-92.994085
3403,0.140363641,0.368211163,0.081523819,0.228354294,0.187991342,0.122583197,0.26205704,0.419785719,0.368212152,0.420840085,55042,Minnesota,45.0036882,-92.8794882
3404,0.138888521,0.365722511,0.08243259,0.22098165,0.180955481,0.122419077,0.265667714,0.414257486,0.365723501,0.415116485,55044,Minnesota,44.65239,-93.24749
3405,0.141725878,0.368434637,0.082409894,0.232190165,0.190835252,0.123880269,0.261381363,0.421649669,0.368435626,0.422819464,55047,Minnesota,45.2020352,-92.7716958
3406,0.13664954,0.367999917,0.079791595,0.21777103,0.180495249,0.119379929,0.263994157,0.414967518,0.368000907,0.415695022,55057,Minnesota,44.45284,-93.157775
3407,0.139078934,0.366661172,0.081812161,0.222815378,0.182956676,0.122103617,0.264418985,0.415937147,0.366662162,0.416840761,55068,Minnesota,44.73541,-93.131185
3408,0.140097762,0.366828992,0.082248807,0.2258481,0.185201126,0.122948827,0.263781338,0.417419396,0.366829982,0.418415294,55075,Minnesota,44.892005,-93.04411
3409,0.139663721,0.366561775,0.082185633,0.224304053,0.183919414,0.122674848,0.264280192,0.416496965,0.366562765,0.417448432,55077,Minnesota,44.8147988,-93.1019589
3410,0.140537824,0.368737263,0.081325027,0.229480776,0.189169416,0.122531471,0.261389751,0.420757498,0.368738253,0.421839271,55082,Minnesota,45.05513,-92.812945
3411,0.140875303,0.365718416,0.083462069,0.226501613,0.184818516,0.124194115,0.264796281,0.4166763,0.365719406,0.417707969,55102,Minnesota,44.9418329,-93.1120462
3412,0.14129613,0.364912773,0.084255384,0.226588595,0.184270252,0.124962489,0.265588828,0.415967297,0.364913763,0.417012812,55104,Minnesota,44.95746,-93.170845
3413,0.141103485,0.365032111,0.084059382,0.226220423,0.184101228,0.124726357,0.265521832,0.415916759,0.365033101,0.416949134,55105,Minnesota,44.936495,-93.17071
3414,0.141006563,0.366773452,0.082862537,0.228223803,0.186821811,0.123845105,0.26350863,0.418403329,0.366774441,0.419473892,55109,Minnesota,45.017505,-92.990965
3415,0.142351259,0.364047025,0.085488249,0.228318099,0.184839155,0.126362982,0.26622019,0.415921596,0.364048014,0.417033046,55112,Minnesota,45.0600874,-93.1949801
3416,0.141898248,0.364452827,0.084933362,0.227621413,0.184651808,0.125744515,0.265906497,0.415992913,0.364453817,0.417077014,55113,Minnesota,45.01798,-93.18085
3417,0.141253825,0.366966516,0.082912509,0.22912739,0.187599766,0.124005118,0.263200385,0.418974295,0.366967506,0.420070197,55115,Minnesota,45.06224,-92.9548134
3418,0.140800824,0.365205411,0.083764019,0.225621583,0.183811234,0.12436357,0.265435491,0.415815217,0.365206401,0.416826504,55116,Minnesota,44.902685,-93.17212
3419,0.141131698,0.365594788,0.083702472,0.227035001,0.185099985,0.124493897,0.264845255,0.416794911,0.365595778,0.41784492,55117,Minnesota,44.971555,-93.10852
3420,0.140279577,0.366377318,0.082661874,0.2257475,0.184788562,0.123329307,0.264246802,0.416957199,0.366378307,0.417956232,55118,Minnesota,44.89308,-93.0806
3421,0.140454654,0.365480405,0.083377577,0.225036492,0.183609084,0.123914471,0.265247793,0.415814103,0.365481395,0.41680333,55120,Minnesota,44.86821,-93.165585
3422,0.140283808,0.365407548,0.083334558,0.224467448,0.183154159,0.123793904,0.265407211,0.415496858,0.365408538,0.416469302,55121,Minnesota,44.8393549,-93.1849844
3423,0.140032323,0.365236675,0.083324986,0.223537725,0.18237122,0.123652161,0.265723796,0.414929659,0.365237665,0.415875354,55122,Minnesota,44.7929289,-93.2206942
3424,0.139927954,0.366001609,0.082723459,0.224281529,0.18347674,0.123184737,0.264842786,0.415967196,0.366002599,0.416925675,55123,Minnesota,44.8214225,-93.144722
3425,0.13948941,0.365608834,0.082786224,0.222525141,0.181946923,0.122990032,0.265517234,0.414830927,0.365609824,0.415739844,55124,Minnesota,44.734775,-93.217625
3426,0.139983127,0.367654325,0.081629599,0.226619175,0.186363214,0.122461046,0.262847492,0.418518509,0.367655315,0.419526874,55125,Minnesota,44.92069,-92.9632428
3427,0.142228831,0.364787,0.084938287,0.22894115,0.185835982,0.125916256,0.265400766,0.416879659,0.36478799,0.418000277,55126,Minnesota,45.08285,-93.1240686
3428,0.141878929,0.365590141,0.084197755,0.229034415,0.186503933,0.125220909,0.264586514,0.417663213,0.36559113,0.418775537,55127,Minnesota,45.076706,-93.0610399
3429,0.139411837,0.36883562,0.080495498,0.226620413,0.187254887,0.121378612,0.261669473,0.419608919,0.36883661,0.420600723,55129,Minnesota,44.903575,-92.87441
3430,0.146140551,0.357450953,0.092189226,0.230061555,0.181129444,0.132970369,0.272610485,0.410544423,0.357451943,0.411800303,55301,Minnesota,45.234685,-93.657495
3431,0.144516491,0.360949608,0.088896599,0.230162326,0.183829113,0.129842987,0.269091102,0.413853934,0.360950597,0.415065618,55303,Minnesota,45.19757,-93.38719
3432,0.144590078,0.361219463,0.088782211,0.230702595,0.184419179,0.129798741,0.268757842,0.414342423,0.361220453,0.415567321,55304,Minnesota,45.2226551,-93.353977
3433,0.142416634,0.361712473,0.087090621,0.225422877,0.181012754,0.127508282,0.268958265,0.412474451,0.361713463,0.413527057,55305,Minnesota,44.93827,-93.441735
3434,0.13982531,0.364721342,0.083605123,0.222250017,0.181071967,0.123730268,0.266449576,0.413882632,0.364722332,0.41479497,55306,Minnesota,44.7323928,-93.2913943
3435,0.144059474,0.360091934,0.089148537,0.227811723,0.181493017,0.129788643,0.270245947,0.41201706,0.360092924,0.413166617,55311,Minnesota,45.084305,-93.50804
3436,0.146693345,0.355097908,0.094072847,0.228509373,0.178215995,0.134569926,0.275166775,0.407642936,0.355098898,0.408880918,55313,Minnesota,45.17916,-93.874775
3437,0.145530858,0.35729305,0.091905886,0.228183067,0.179641927,0.132464071,0.273004317,0.409560988,0.35729404,0.41075968,55313-4634,Minnesota,45.13726001,-93.71358003
3438,0.142152496,0.361059187,0.087422234,0.22379469,0.179350778,0.127595624,0.269861903,0.411141579,0.361060177,0.412151656,55317,Minnesota,44.860857,-93.5309741
3439,0.141840472,0.360619536,0.087608049,0.222295687,0.177941336,0.127553926,0.270546708,0.410062191,0.360620526,0.41103075,55318,Minnesota,44.787495,-93.60118
3440,0.1463414,0.358236196,0.09183999,0.231607356,0.182843358,0.132822941,0.271645874,0.411963142,0.358237186,0.413257091,55330,Minnesota,45.3071579,-93.5614235
3441,0.142696527,0.360371065,0.08819326,0.224391407,0.179249579,0.128415313,0.270458177,0.41076152,0.360372055,0.411799579,55331,Minnesota,44.900745,-93.568845
3442,0.140131171,0.364866201,0.083643721,0.223309775,0.181927521,0.123923153,0.266130467,0.414484471,0.364867191,0.415428074,55337,Minnesota,44.786,-93.2542748
3443,0.143796454,0.360062755,0.089010114,0.227048916,0.180922152,0.129556938,0.27037858,0.411652034,0.360063745,0.41277798,55340,Minnesota,45.0444601,-93.5284099
3444,0.145472602,0.357827669,0.09151634,0.228724599,0.18044054,0.132162213,0.272397635,0.410303303,0.357828659,0.411511981,55341,Minnesota,45.15965,-93.659815
3445,0.142133911,0.362124765,0.086647309,0.225189869,0.181161201,0.127053565,0.268580126,0.412756587,0.362125755,0.413796312,55343,Minnesota,44.920765,-93.41603
3446,0.141547765,0.362407326,0.086139541,0.223932152,0.180482965,0.12639266,0.26849019,0.412464492,0.362408316,0.41346087,55344,Minnesota,44.8510441,-93.4251688
3447,0.142458506,0.361121376,0.087531337,0.224742129,0.180075248,0.127833842,0.269652502,0.411620207,0.361122366,0.41265932,55345,Minnesota,44.909905,-93.50319
3448,0.142134568,0.361328465,0.087216821,0.224112547,0.179784316,0.127445237,0.269542169,0.411534925,0.361329455,0.412551433,55346,Minnesota,44.8742058,-93.5027385
3449,0.141234078,0.36277589,0.08571529,0.223552556,0.180496252,0.125933703,0.268181504,0.412641117,0.36277688,0.413620604,55347,Minnesota,44.8263607,-93.4064963
3450,0.143489705,0.359804744,0.089013338,0.225852353,0.179865239,0.129399442,0.270806768,0.410879724,0.359805734,0.411971418,55356,Minnesota,44.9845727,-93.5767481
3451,0.144088508,0.358706025,0.090109792,0.226050164,0.179169453,0.130470974,0.271880087,0.409937257,0.358707015,0.411049803,55359,Minnesota,45.00819,-93.655965
3452,0.147424063,0.355378705,0.094354432,0.230886718,0.180175637,0.135134284,0.274594315,0.408969232,0.355379695,0.410278804,55362,Minnesota,45.30189,-93.79791
3453,0.145884602,0.35522486,0.09352769,0.226409773,0.176771145,0.133774552,0.275325128,0.406820925,0.35522585,0.407990553,55363,Minnesota,45.066755,-93.914545
3454,0.143485237,0.35900067,0.089582765,0.224750761,0.17845698,0.129789754,0.271777294,0.409635042,0.35900166,0.410702608,55364,Minnesota,44.9362201,-93.6647108
3455,0.143828331,0.361246166,0.088248659,0.228686839,0.182993087,0.129042599,0.268975499,0.413480284,0.361247155,0.414641686,55369,Minnesota,45.116025,-93.39924
3456,0.140305048,0.363161589,0.085003009,0.221445961,0.179302829,0.124942462,0.268145832,0.41206938,0.363162579,0.412977397,55372,Minnesota,44.710822,-93.4292646
3457,0.140607524,0.36281331,0.085398973,0.22182514,0.17930173,0.125377452,0.268429197,0.411911274,0.3628143,0.412835884,55372-4555,Minnesota,44.73521,-93.44623001
3458,0.139929953,0.364122667,0.084105136,0.221716623,0.180235843,0.124127086,0.267138258,0.413088214,0.364123657,0.413991873,55372-9773,Minnesota,44.71241998,-93.34985003
3459,0.143617345,0.358168577,0.090256206,0.223984272,0.177264183,0.130322926,0.272731161,0.408509878,0.358169567,0.409564101,55375,Minnesota,44.90563,-93.7469
3460,0.145931721,0.35754897,0.091989713,0.229619115,0.180880956,0.132725614,0.272565556,0.410439706,0.35754996,0.411680324,55376,Minnesota,45.21016,-93.66027
3461,0.140415375,0.363929873,0.084470358,0.222826533,0.18086905,0.124640903,0.267144871,0.413398326,0.363930863,0.414339455,55378,Minnesota,44.77317,-93.33695
3462,0.141524748,0.361530387,0.086777401,0.222660297,0.178904496,0.126816101,0.269573365,0.411079525,0.361531377,0.412047548,55379,Minnesota,44.795355,-93.522945
3463,0.142729289,0.359515421,0.088839183,0.223307611,0.177814103,0.128875673,0.271487366,0.409475324,0.359516411,0.41049044,55386,Minnesota,44.8540978,-93.6604841
3464,0.143280804,0.358009028,0.090223905,0.222794518,0.176280953,0.130120129,0.273083055,0.407826625,0.358010018,0.408845162,55387,Minnesota,44.84481,-93.7881
3465,0.143041996,0.360706294,0.088137492,0.225813786,0.180525062,0.128559574,0.269908748,0.411706748,0.360707284,0.412785173,55391,Minnesota,44.971465,-93.50891
3466,0.142041562,0.363519541,0.085637795,0.226790468,0.183358371,0.12630779,0.266953351,0.414761688,0.36352053,0.415832654,55401,Minnesota,44.9867725,-93.2715263
3467,0.141927488,0.363510509,0.085575499,0.226466421,0.183121831,0.126205291,0.267007891,0.414610874,0.363511498,0.415671822,55403,Minnesota,44.969855,-93.280005
3468,0.14179373,0.363730906,0.085347374,0.226390998,0.183235493,0.12597766,0.266798166,0.414782725,0.363731896,0.415838298,55404,Minnesota,44.96297,-93.26511
3469,0.141884297,0.363430466,0.085604185,0.226242106,0.182902132,0.126202589,0.267119834,0.414437766,0.363431456,0.415492785,55405,Minnesota,44.95912,-93.29148
3470,0.141574413,0.36417792,0.084915529,0.226380705,0.183567049,0.125564435,0.266352681,0.415193768,0.36417891,0.416242894,55406,Minnesota,44.956465,-93.231485
3471,0.141645571,0.363850813,0.085178845,0.226143341,0.183151149,0.125783692,0.266713606,0.41478542,0.363851803,0.415831603,55407,Minnesota,44.94836,-93.261995
3472,0.141747684,0.363588998,0.085416579,0.226076861,0.182905377,0.126001434,0.266984972,0.414512625,0.363589988,0.415560305,55408,Minnesota,44.94834,-93.283445
3473,0.141587556,0.36368189,0.085260651,0.225759644,0.182751349,0.125809739,0.266938036,0.414459566,0.36368288,0.415496045,55409,Minnesota,44.93044,-93.28407
3474,0.141659324,0.363278693,0.085579734,0.225420018,0.182204119,0.12606753,0.267391194,0.413934585,0.363279683,0.414965913,55410,Minnesota,44.91791,-93.32286
3475,0.142115395,0.363552831,0.085660549,0.227035737,0.183557454,0.126361848,0.266886049,0.414900382,0.363553821,0.415978565,55413,Minnesota,44.9992287,-93.2631128
3476,0.14192206,0.363812539,0.085369718,0.22684936,0.183621891,0.126059912,0.266652139,0.415059935,0.363813529,0.416128729,55414,Minnesota,44.9859795,-93.2478916
3477,0.141873164,0.363735624,0.0853916,0.226614629,0.183397427,0.126049668,0.266761866,0.414885358,0.363736613,0.415947864,55415,Minnesota,44.9746626,-93.2593673
3478,0.141864216,0.363790747,0.085349258,0.226662763,0.183473264,0.126015684,0.266699986,0.414957747,0.363791737,0.416021003,55415-1779,Minnesota,44.97645999,-93.25403004
3479,0.141894554,0.362957847,0.085933987,0.225642022,0.182117364,0.126435717,0.267679463,0.413733396,0.362958837,0.414776044,55416,Minnesota,44.933775,-93.341825
3480,0.141124378,0.364495168,0.084436985,0.22556659,0.183233024,0.124997917,0.266153258,0.415131241,0.364496157,0.41615056,55417,Minnesota,44.909435,-93.22716
3481,0.142164776,0.363676246,0.085609462,0.22733179,0.183860635,0.12635188,0.266722076,0.415145051,0.363677236,0.4162308,55418,Minnesota,45.01316,-93.246655
3482,0.141311332,0.363860971,0.084981071,0.225236193,0.182517335,0.125471373,0.266836184,0.414396002,0.363861961,0.415413644,55419,Minnesota,44.900565,-93.28319
3483,0.142730399,0.362471435,0.086755354,0.227295555,0.182924031,0.127439951,0.267932336,0.414008581,0.362472424,0.415109682,55422,Minnesota,45.027065,-93.339015
3484,0.141153813,0.363956913,0.084827261,0.224928687,0.182373134,0.125282074,0.266786421,0.414350028,0.363957903,0.415356729,55423,Minnesota,44.88314,-93.2834
3485,0.141561397,0.363165621,0.085604865,0.224996917,0.181818108,0.126033009,0.267567479,0.413642732,0.363166611,0.414662326,55424,Minnesota,44.89716,-93.3417
3486,0.142220417,0.362435258,0.086478977,0.225845862,0.181864598,0.126983089,0.26817265,0.413336022,0.362436248,0.414392153,55426,Minnesota,44.95127,-93.37658
3487,0.143001332,0.362170546,0.087121596,0.227640914,0.182942706,0.127834137,0.268186809,0.41388047,0.362171536,0.414996495,55429,Minnesota,45.04913,-93.353655
3488,0.140738714,0.364024785,0.084559781,0.223864761,0.181673955,0.124876812,0.26688285,0.413944761,0.364025775,0.41491719,55431,Minnesota,44.826385,-93.304245
3489,0.141313707,0.363465372,0.085259961,0.224711687,0.181844807,0.125664366,0.267310877,0.413796473,0.363466362,0.414803053,55435,Minnesota,44.878245,-93.325915
3490,0.141766103,0.362879916,0.085916943,0.225181755,0.181731345,0.126356177,0.267825575,0.413457803,0.362880906,0.414487068,55436,Minnesota,44.9105986,-93.3588856
3491,0.140943054,0.363194652,0.085266129,0.223305779,0.180642857,0.125469742,0.267802136,0.412923349,0.363195642,0.413889444,55438,Minnesota,44.80797,-93.38081
3492,0.141349402,0.363159582,0.085496222,0.224398248,0.181389329,0.125845555,0.267664826,0.413373038,0.363160572,0.414373924,55439,Minnesota,44.86579,-93.35673
3493,0.143034516,0.361261334,0.087750706,0.226533736,0.181462856,0.128288128,0.269249512,0.412544183,0.361262324,0.413637791,55441,Minnesota,45.002425,-93.44933
3494,0.143256492,0.361370739,0.087808509,0.227289439,0.182086482,0.128443258,0.269035124,0.412980105,0.361371729,0.414095972,55442,Minnesota,45.0408329,-93.4229237
3495,0.143413502,0.361925033,0.087542882,0.228441962,0.183329378,0.128338575,0.268327173,0.414004531,0.361926023,0.415149002,55443,Minnesota,45.09447,-93.353305
3496,0.143715947,0.360543908,0.088638612,0.227462552,0.181584267,0.129257195,0.269839882,0.412284816,0.360544898,0.4134173,55446,Minnesota,45.060315,-93.4818341
3497,0.143178317,0.360847518,0.088116565,0.226381195,0.181039119,0.1286164,0.269685639,0.412090093,0.360848508,0.41318448,55447,Minnesota,44.99958,-93.484515
3498,0.143203407,0.36321715,0.0865845,0.229539322,0.185083079,0.127561077,0.266896268,0.41568675,0.363218139,0.416847782,55449,Minnesota,45.13543,-93.22906
3499,0.143272146,0.363864443,0.086237118,0.230543767,0.186281434,0.127350492,0.266129296,0.416725706,0.363865432,0.417909077,55449-7057,Minnesota,45.17970999,-93.15625002
3500,0.154540351,0.369537387,0.096752407,0.263110233,0.213496282,0.139505631,0.260032356,0.435702989,0.36953837,0.437796254,55804,Minnesota,46.8288,-92.036725
3501,0.154477268,0.36958422,0.096656271,0.263019384,0.213462339,0.139409572,0.259977329,0.435707088,0.369585203,0.437796895,55804-2249,Minnesota,46.8232,-92.03479002
