,Atlanta,bell,chicago,denver,indiana,ny,sf,seattle,ranch,dallas,,,2.18179866,1.82622372,1.667832294,0.017374887,1.826244321,2.966902312,1.710262821,1.826229767,1.695760712,1.221186878
3573,1.452287045,4.449478184,1.437242909,3.095187224,1.29517907,0.163508904,4.790875228,4.449484996,4.787021929,2.656066481,,,,,,,,,,,,
3574,1.435791923,4.440799002,1.42490079,3.082186873,1.280970592,0.147058056,4.778694315,4.440805817,4.774597525,2.640114313,,,,,,,,,,,,
3575,1.450655026,4.419969637,1.413453595,3.072716415,1.276268159,0.161448061,4.766557487,4.419976445,4.763206481,2.644992412,,,,,,,,,,,,
3576,1.395256942,4.405021032,1.383147376,3.039499404,1.237064986,0.105501634,4.737061847,4.405027851,4.732630567,2.596052523,,,,,,,,,,,,
3577,1.391218905,4.402566403,1.379881808,3.036066575,1.233381912,0.101466063,4.733804228,4.402573222,4.729318966,2.592025516,,,,,,,,,,,,
3578,1.388498464,4.382343861,1.36270895,3.019864533,1.219196983,0.101051277,4.71654968,4.382350679,4.712363498,2.582988434,,,,,,,,,,,,
3579,1.398996546,4.396995623,1.377897831,3.034996528,1.234013285,0.109790146,4.731741079,4.39700244,4.727546918,2.596301056,,,,,,,,,,,,
3580,1.401321852,4.377471339,1.363018139,3.021306267,1.223083823,0.116475947,4.716598713,4.377478154,4.712811199,2.591452099,,,,,,,,,,,,
3581,1.429973341,4.411711143,1.39988431,3.058305584,1.259877078,0.14067237,4.75338939,4.411717956,4.749684122,2.625819483,,,,,,,,,,,,
3582,1.448211426,4.453025811,1.438689288,3.096168371,1.295167685,0.160254578,4.792437736,4.453032623,4.788418231,2.653984145,,,,,,,,,,,,
3583,0.959950105,2.946317566,0.716067914,1.22184781,0.705573411,1.837404394,2.933509731,2.946324184,2.910977963,0.793837334,,,,,,,,,,,,
3584,1.411668047,4.411531747,1.393672145,3.050872111,1.249881139,0.121925564,4.747493899,4.411538563,4.743345032,2.611249397,,,,,,,,,,,,
3585,1.411347374,4.410185069,1.392490352,3.049742323,1.248869561,0.121630957,4.746304045,4.410191885,4.742171902,2.610542679,,,,,,,,,,,,
3586,1.416777483,4.409854473,1.394009156,3.05165913,1.251580628,0.127179548,4.747743856,4.409861288,4.743750354,2.614735396,,,,,,,,,,,,
3587,1.419113276,4.408835649,1.393969754,3.051831895,1.252208676,0.129648533,4.74765286,4.408842464,4.743734885,2.616243345,,,,,,,,,,,,
3588,1.410305073,4.411296833,1.393039842,3.050154789,1.249005507,0.120556731,4.746875043,4.41130365,4.74269715,2.610090045,,,,,,,,,,,,
3589,0.981769407,2.917944258,0.616684831,1.233842751,0.635019475,1.779755919,2.951987368,2.917950937,2.933053553,0.898624223,,,,,,,,,,,,
3590,0.983297529,2.916411736,0.617479579,1.232238635,0.63636844,1.781192534,2.950389038,2.916418415,2.9314628,0.898125472,,,,,,,,,,,,
3591,1.409851021,4.404780776,1.387678543,3.04512173,1.244697761,0.120374843,4.741459913,4.404787591,4.737389528,2.60753554,,,,,,,,,,,,
3592,0.979972898,2.959943986,0.860058698,1.190087505,0.83046262,1.94409754,2.884579658,2.959950505,2.857439544,0.648512791,,,,,,,,,,,,
3593,0.970267542,2.97125635,0.862862365,1.200148014,0.829188676,1.940163949,2.893553489,2.971262867,2.866154235,0.645270871,,,,,,,,,,,,
3594,0.960754509,2.980412187,0.860149027,1.209675417,0.823500784,1.9328173,2.902968227,2.980418706,2.875514459,0.647882322,,,,,,,,,,,,
3595,0.972453757,2.963889274,0.847994926,1.197183238,0.817892475,1.932036333,2.893208471,2.963895802,2.866373336,0.660386321,,,,,,,,,,,,
3596,1.21130459,2.697389863,0.812410014,0.977718482,0.881650926,2.031204931,2.694466089,2.697396458,2.674815217,0.799201607,,,,,,,,,,,,
3597,1.22698964,2.676431049,0.781849823,0.9766645,0.865378732,2.015924361,2.69546008,2.676437673,2.677570631,0.846684837,,,,,,,,,,,,
3598,1.381581061,4.39694776,1.372292176,3.028051879,1.224747693,0.091843072,4.726220478,4.39695458,4.721601884,2.582492226,,,,,,,,,,,,
3599,1.379688049,4.395607484,1.370611529,3.026300734,1.222902342,0.089961069,4.724538908,4.395614304,4.719898413,2.580539146,,,,,,,,,,,,
3600,1.193027068,2.716127986,0.80700745,0.994207521,0.870469437,2.019403232,2.710366896,2.716134579,2.690336699,0.791759153,,,,,,,,,,,,
3601,1.189829844,2.719023676,0.803855361,0.99775746,0.866865627,2.015771005,2.713968838,2.719030271,2.693961757,0.793055062,,,,,,,,,,,,
3602,1.174622254,2.734104707,0.79664912,1.012403402,0.855487845,2.003895621,2.728318844,2.734111303,2.70811897,0.790664845,,,,,,,,,,,,
3603,1.384814699,4.390265755,1.367912721,3.024336838,1.222224289,0.095677389,4.721825447,4.390272575,4.717406967,2.58278345,,,,,,,,,,,,
3604,1.380283487,4.387182873,1.363977943,3.020233421,1.217873476,0.091301127,4.717899348,4.387189693,4.713425982,2.578145369,,,,,,,,,,,,
3605,1.634655389,2.306617682,1.168775816,0.542089609,1.29283111,2.441846073,2.259464505,2.306624109,2.241117469,0.871377167,,,,,,,,,,,,
3606,1.184766634,2.721050523,0.781870947,1.008762967,0.848511765,1.998023878,2.726103073,2.721057134,2.706797124,0.81439332,,,,,,,,,,,,
3607,1.181049037,2.725847813,0.787790525,1.00981146,0.851429594,2.000560913,2.726640933,2.725854419,2.706986763,0.805090724,,,,,,,,,,,,
3608,1.177118483,2.730536194,0.791072501,1.011990793,0.852312586,2.001112226,2.728420455,2.730542795,2.708515354,0.798667529,,,,,,,,,,,,
3609,1.182893291,2.724637353,0.792732163,1.00677435,0.855841849,2.004863899,2.723380885,2.724643955,2.703591935,0.800784415,,,,,,,,,,,,
3610,1.186555214,2.720424842,0.790713757,1.004444943,0.855794045,2.005067159,2.721353663,2.720431447,2.701759756,0.805651961,,,,,,,,,,,,
3611,1.182386199,2.725696481,0.795996304,1.006195224,0.858072671,2.006932809,2.722560907,2.72570308,2.702628167,0.796731381,,,,,,,,,,,,
3612,1.192685819,2.713530034,0.788177682,1.000378057,0.856349696,2.005968031,2.717711204,2.713536643,2.698413543,0.812933794,,,,,,,,,,,,
3613,1.194829898,2.711993951,0.793287946,0.996988952,0.860990417,2.010525049,2.714126248,2.712000556,2.694697103,0.808692317,,,,,,,,,,,,
3614,1.181141951,2.728040589,0.802076995,1.005442797,0.862117049,2.010638122,2.721315223,2.728047183,2.701104779,0.788970534,,,,,,,,,,,,
3615,1.17763483,2.730995437,0.797329597,1.009711558,0.857187679,2.005733921,2.725738279,2.731002034,2.705604976,0.791941649,,,,,,,,,,,,
3616,1.174090749,2.73390784,0.791972277,1.014206304,0.851782317,2.000379296,2.730422607,2.73391444,2.710388584,0.795592088,,,,,,,,,,,,
3617,1.202668234,2.704320367,0.79787071,0.989257908,0.867490298,2.017180677,2.706485192,2.70432697,2.687130714,0.809280478,,,,,,,,,,,,
3618,1.201914911,2.706016411,0.803567481,0.988027808,0.871412257,2.020885512,2.704874813,2.70602301,2.685268921,0.80221241,,,,,,,,,,,,
3619,1.370968344,2.546162849,0.93442804,0.814160401,1.031381194,2.181956076,2.531529728,2.546169396,2.512579992,0.806498087,,,,,,,,,,,,
3620,1.286797579,2.626859033,0.874471815,0.898432215,0.956362463,2.106631453,2.615038385,2.626865601,2.595446885,0.791427184,,,,,,,,,,,,
3621,1.371394621,2.574909051,1.022449788,0.798131029,1.095789726,2.244387772,2.503573941,2.574915502,2.480308848,0.698697176,,,,,,,,,,,,
3622,1.36200514,2.613249526,1.079879514,0.812162628,1.134988602,2.279060986,2.501708383,2.613255906,2.475183075,0.616528491,,,,,,,,,,,,
3623,1.403451082,2.580719874,1.117131583,0.773232227,1.176760614,2.321611398,2.459319234,2.580726225,2.432443179,0.616880563,,,,,,,,,,,,
3624,1.378221248,2.602359121,1.097920948,0.797576301,1.153935709,2.298028829,2.484728548,2.602365486,2.457886525,0.611873388,,,,,,,,,,,,
3625,1.422895609,4.364274229,1.359917995,3.020000236,1.226907588,0.1455298,4.712533881,4.364281038,4.709501143,2.603910439,,,,,,,,,,,,
3626,1.393815777,4.355595117,1.342998962,3.001862185,1.205379586,0.116910428,4.696379797,4.355601932,4.692795877,2.577890504,,,,,,,,,,,,
3627,1.399640736,4.363478125,1.351269904,3.010120859,1.213477718,0.119810395,4.704647831,4.363484939,4.701066765,2.585257453,,,,,,,,,,,,
3628,1.396308428,4.344448672,1.334942555,2.994435808,1.199860096,0.125632949,4.688008946,4.344455485,4.684678938,2.575916637,,,,,,,,,,,,
3629,1.432509195,4.366682994,1.365213418,3.025659742,1.233794323,0.155268797,4.717491234,4.366689801,4.714648562,2.61235142,,,,,,,,,,,,
3630,1.417941755,4.378687423,1.369608137,3.028842965,1.232963426,0.134504493,4.722779135,4.378694235,4.719373202,2.605015821,,,,,,,,,,,,
3631,1.406498024,4.374133176,1.36209102,3.020862106,1.223846369,0.123325452,4.715492654,4.37413999,4.711889904,2.594388913,,,,,,,,,,,,
3632,1.418480133,2.483660012,0.778725352,0.886628715,0.939364625,2.074309586,2.593961318,2.483666728,2.584460905,1.052426131,,,,,,,,,,,,
3633,1.452991999,2.449870157,0.796923718,0.866103659,0.965389668,2.096656723,2.569445198,2.449876879,2.560955497,1.075559832,,,,,,,,,,,,
3634,1.377858972,4.366426282,1.346421385,3.003687681,1.203467637,0.094197499,4.700251883,4.3664331,4.696090696,2.569074565,,,,,,,,,,,,
3635,1.455755555,2.446445403,0.804965669,0.858268127,0.971993663,2.104089571,2.562405097,2.44645212,2.553699995,1.069345747,,,,,,,,,,,,
3636,1.384484839,4.363518857,1.346243489,3.004126518,1.205219028,0.10279699,4.699951061,4.363525674,4.696002074,2.573297112,,,,,,,,,,,,
3637,1.376938487,4.361876567,1.34244829,2.999896078,1.200105668,0.095032779,4.696250248,4.361883385,4.692147205,2.566761721,,,,,,,,,,,,
3638,1.438082927,2.465014714,0.784031388,0.87940974,0.950714458,2.082778835,2.583756312,2.465021437,2.575045412,1.071498497,,,,,,,,,,,,
3639,1.433580398,2.469133024,0.784095525,0.879784384,0.948994719,2.081958383,2.585063762,2.469139745,2.576112146,1.065475397,,,,,,,,,,,,
3640,1.37748676,4.360670426,1.341653367,2.999204326,1.199642235,0.096179526,4.695436495,4.360677244,4.691368036,2.566773455,,,,,,,,,,,,
3641,1.438286312,2.464379634,0.787922698,0.875757658,0.953469247,2.086149219,2.58070437,2.464386355,2.571831183,1.066984587,,,,,,,,,,,,
3642,1.448852632,2.453432434,0.799119831,0.864330678,0.965292135,2.09776881,2.568944097,2.453439152,2.560131924,1.067271338,,,,,,,,,,,,
3643,1.436935134,2.465455681,0.78947785,0.874459057,0.954011166,2.087211373,2.579932635,2.4654624,2.570918638,1.063288233,,,,,,,,,,,,
3644,1.434453209,2.468461388,0.782957948,0.880747928,0.948554576,2.081158368,2.58566662,2.46846811,2.576811375,1.068019974,,,,,,,,,,,,
3645,1.429750924,2.47218339,0.788842642,0.875930113,0.950763586,2.085217951,2.582702505,2.472190104,2.573339492,1.054645925,,,,,,,,,,,,
3646,1.442712332,2.46028627,0.78823654,0.875071867,0.955414601,2.087267464,2.579147605,2.460292993,2.570495754,1.072479094,,,,,,,,,,,,
3647,1.444495063,2.457218055,0.801773577,0.862315882,0.965427696,2.099183552,2.568263128,2.457224768,2.559097805,1.058179981,,,,,,,,,,,,
3648,1.44731542,2.455704211,0.791421243,0.87171675,0.959399086,2.090868366,2.57534683,2.455710934,2.566798876,1.074711525,,,,,,,,,,,,
3649,1.441035444,2.461207069,0.793856933,0.869979698,0.958626492,2.09175449,2.57533664,2.461213787,2.566343973,1.063330059,,,,,,,,,,,,
3650,1.447607506,2.454746258,0.797561593,0.865899231,0.963735619,2.096195943,2.570512212,2.454752977,2.561703611,1.067525556,,,,,,,,,,,,
3651,1.445377684,2.457552314,0.790765753,0.872477458,0.958193132,2.08994249,2.576413284,2.457559036,2.56779079,1.072922879,,,,,,,,,,,,
3652,1.35314163,4.379130371,1.348977635,3.003470641,1.198516742,0.063710548,4.702816757,4.379137195,4.697826199,2.553915928,,,,,,,,,,,,
3653,1.373956896,4.393545625,1.367146522,3.022491317,1.21858724,0.084214695,4.721062572,4.393552447,4.716319447,2.575301773,,,,,,,,,,,,
3654,1.378389347,4.393975134,1.368880797,3.024566305,1.221183307,0.088698102,4.722808037,4.393981955,4.718165462,2.578957376,,,,,,,,,,,,
3655,1.33717751,4.369055437,1.335883964,2.989611555,1.183764277,0.048304319,4.689603512,4.369062264,4.684404736,2.537830791,,,,,,,,,,,,
3656,1.334453495,4.365501527,1.33214051,2.985863566,1.180054591,0.046206957,4.685857193,4.365508353,4.680655808,2.534451148,,,,,,,,,,,,
3657,1.356041907,4.373546048,1.345299459,3.000418113,1.196434036,0.067776501,4.699198071,4.373552871,4.694378919,2.554292598,,,,,,,,,,,,
3658,1.35927689,4.381141363,1.352500107,3.007399578,1.202995254,0.069917874,4.706382791,4.381148187,4.70150576,2.559457939,,,,,,,,,,,,
3659,1.461414783,2.438267845,0.857760846,0.810615917,1.010738934,2.149771812,2.521950485,2.43827452,2.511082061,1.011640093,,,,,,,,,,,,
3660,1.361071523,4.382493648,1.354156485,3.00912237,1.204797125,0.071647799,4.708045267,4.382500471,4.703187628,2.561340243,,,,,,,,,,,,
3661,1.456166859,2.443555216,0.860308214,0.809843474,1.010526895,2.150659599,2.522318704,2.443561886,2.511047934,1.001503921,,,,,,,,,,,,
3662,1.453070216,2.446622762,0.855155397,0.814777699,1.005755145,2.145695897,2.527046368,2.446629435,2.515857421,1.00376391,,,,,,,,,,,,
3663,1.465372928,2.434444531,0.871914616,0.798157434,1.022113424,2.162357153,2.51077456,2.434451196,2.499435873,0.999422365,,,,,,,,,,,,
3664,1.354378091,4.382622029,1.352212853,3.006578676,1.201406378,0.06470183,4.706037368,4.382628853,4.701013839,2.556087645,,,,,,,,,,,,
3665,1.357989665,4.382176126,1.352950336,3.007668181,1.202990626,0.06846428,4.706815817,4.382182949,4.701888632,2.558793191,,,,,,,,,,,,
3666,1.359822003,4.383428666,1.354535564,3.009330601,1.204746971,0.070258509,4.708409172,4.38343549,4.703504091,2.560670856,,,,,,,,,,,,
3667,1.34178487,4.374252221,1.341541851,2.995333734,1.189504942,0.052355848,4.695275556,4.374259047,4.690095635,2.543260978,,,,,,,,,,,,
3668,1.365492488,4.364830512,1.341158903,2.997590765,1.195846474,0.08098104,4.69507521,4.364837332,4.690641869,2.558747403,,,,,,,,,,,,
3669,1.341697626,4.37207179,1.339722007,2.993659273,1.188046051,0.052588132,4.69347884,4.372078616,4.688336124,2.542442925,,,,,,,,,,,,
3670,1.365688921,4.384491634,1.357212562,3.012443845,1.208485245,0.076266363,4.711120946,4.384498456,4.706339958,2.565676475,,,,,,,,,,,,
3671,1.368576846,4.380072542,1.354517265,3.010270399,1.207178548,0.079972272,4.70844492,4.380079364,4.703814135,2.566449262,,,,,,,,,,,,
3672,1.371368711,4.390980617,1.364256615,3.019548897,1.215598365,0.081666712,4.7181696,4.390987439,4.713409805,2.572381994,,,,,,,,,,,,
3673,1.369208497,4.372220928,1.348338888,3.004622262,1.202516064,0.082574318,4.702260873,4.372227749,4.69778626,2.564245861,,,,,,,,,,,,
3674,1.364261081,4.376108032,1.349941411,3.005588107,1.202380154,0.076125588,4.703866712,4.376114854,4.69920196,2.561673935,,,,,,,,,,,,
3675,1.345985732,4.374948742,1.3433782,2.997510309,1.192118586,0.056699888,4.69716678,4.374955567,4.692076922,2.546822353,,,,,,,,,,,,
3676,1.344238754,4.374038911,1.342103866,2.996138669,1.190629165,0.054979661,4.695877215,4.374045736,4.690761098,2.545128388,,,,,,,,,,,,
3677,1.350975271,4.369138482,1.340134878,2.995104421,1.190958056,0.063365317,4.694020472,4.369145306,4.689156855,2.548766835,,,,,,,,,,,,
3678,1.34860005,4.371243922,1.341132197,2.995753197,1.191078522,0.060214543,4.694983461,4.371250747,4.690024137,2.547615492,,,,,,,,,,,,
3679,0.839577581,3.797305461,1.581256522,1.956776289,1.37948494,2.129322631,3.484582886,3.797311612,3.435137736,0.796780741,,,,,,,,,,,,
3680,0.843420087,3.792530838,1.581398064,1.951878572,1.380517821,2.133175379,3.478832659,3.792536986,3.429341068,0.791132522,,,,,,,,,,,,
3681,1.253769497,4.339748883,1.288046342,2.934919087,1.122869264,0.036031592,4.639377535,4.339755721,4.632666138,2.461788554,,,,,,,,,,,,
3682,1.272888335,4.348964692,1.300901679,2.949321577,1.138338463,0.017008931,4.652936243,4.348971527,4.646527119,2.480088083,,,,,,,,,,,,
3683,1.275900344,4.334930803,1.289846013,2.939833863,1.130335043,0.020649537,4.642479413,4.334937636,4.636395389,2.47755656,,,,,,,,,,,,
3684,1.274355383,4.321666433,1.278222966,2.929123918,1.120651533,0.033248998,4.63116031,4.321673266,4.625273079,2.471635388,,,,,,,,,,,,
3685,1.272931814,4.325045644,1.280680502,2.931149613,1.122213926,0.030072369,4.633473959,4.325052477,4.627492612,2.471717424,,,,,,,,,,,,
3686,0.846594566,3.787299552,1.580718434,1.946550574,1.380734136,2.136342833,3.472890337,3.787305697,3.423373316,0.785253823,,,,,,,,,,,,
3687,1.258307101,4.345076516,1.293764881,2.940721196,1.128680892,0.031925877,4.645144706,4.345083353,4.638448416,2.46722551,,,,,,,,,,,,
3688,1.277378512,4.32931174,1.285512049,2.936130346,1.127289846,0.025611628,4.638362967,4.329318573,4.632414622,2.476736588,,,,,,,,,,,,
3689,1.294500137,4.350608341,1.308193936,2.958974051,1.150050675,0.008766052,4.66112623,4.350615173,4.655216367,2.497723942,,,,,,,,,,,,
3690,1.286442236,4.334480402,1.292394395,2.94359251,1.135269793,0.021568096,4.645444253,4.334487234,4.639625296,2.485711272,,,,,,,,,,,,
3691,0.841240623,3.806081327,1.587970916,1.96548524,1.385255679,2.130923037,3.492231521,3.806087477,3.442664692,0.804658019,,,,,,,,,,,,
3692,0.843053603,3.806107874,1.589437072,1.965451187,1.386862049,2.132735414,3.491646113,3.806114023,3.442035752,0.804166081,,,,,,,,,,,,
3693,0.841433184,3.801206701,1.585142169,1.960609437,1.383038928,2.131157192,3.487602294,3.80121285,3.438076013,0.799954755,,,,,,,,,,,,
3694,0.838652439,3.803529133,1.584339207,1.963023794,1.381731224,2.128359244,3.490712422,3.803535285,3.441230987,0.80296926,,,,,,,,,,,,
3695,0.832542928,3.801120267,1.577968819,1.960832962,1.37517107,2.122268876,3.490518643,3.801126424,3.441205831,0.802466838,,,,,,,,,,,,
3696,1.283891677,4.333618248,1.290954091,2.941943404,1.133419457,0.021760925,4.643935282,4.33362508,4.63806944,2.483395457,,,,,,,,,,,,
3697,0.841006234,3.807717229,1.588781713,1.967127462,1.38584798,2.130670849,3.493844451,3.807723379,3.444268241,0.806287173,,,,,,,,,,,,
3698,1.257861794,4.333794117,1.284035092,2.931972327,1.1207621,0.032684949,4.635837511,4.333800953,4.629333121,2.462930596,,,,,,,,,,,,
3699,1.295432908,4.351625019,1.309307686,2.960107621,1.151192304,0.008794458,4.662247821,4.351631851,4.656342507,2.498814196,,,,,,,,,,,,
3700,1.27172264,4.32559576,1.28081176,2.931099506,1.121984504,0.029764018,4.633541535,4.325602594,4.627521033,2.470960056,,,,,,,,,,,,
3701,1.250372782,4.327816232,1.276976524,2.924520004,1.1130702,0.0406406,4.628593801,4.327823069,4.62201302,2.454919437,,,,,,,,,,,,
3702,1.297941189,4.350299746,1.308902186,2.960082406,1.151559484,0.012562244,4.661964482,4.350306577,4.656144233,2.500333425,,,,,,,,,,,,
3703,1.275681536,4.333723055,1.288766087,2.938829826,1.129414145,0.021734142,4.6414257,4.333729888,4.635357804,2.476958247,,,,,,,,,,,,
3704,1.275549568,4.340857091,1.294757138,2.944202787,1.134155565,0.016514351,4.64719395,4.340863925,4.640995646,2.479361569,,,,,,,,,,,,
3705,1.284975079,4.35146939,1.306282712,2.955916347,1.145922177,0.004972682,4.658806711,4.351476223,4.652648395,2.490501863,,,,,,,,,,,,
3706,1.277194416,4.340671893,1.295048466,2.944701203,1.134837972,0.015746017,4.647564466,4.340678727,4.641409669,2.480594514,,,,,,,,,,,,
3707,1.266615275,4.324790245,1.278731586,2.928502229,1.118917814,0.031888319,4.631269646,4.324797079,4.625138923,2.466648915,,,,,,,,,,,,
3708,1.265224416,4.332951997,1.285275184,2.93418368,1.123761249,0.027295396,4.637486681,4.332958832,4.631177244,2.468440329,,,,,,,,,,,,
3709,1.262141139,4.329944035,1.281895787,2.930697252,1.12021716,0.030857686,4.634058787,4.32995087,4.627727594,2.464948168,,,,,,,,,,,,
3710,1.276065236,4.33187853,1.287314413,2.937574834,1.128362987,0.023292739,4.640042786,4.331885363,4.634016987,2.47660957,,,,,,,,,,,,
3711,1.278765161,4.331139245,1.287437655,2.938061602,1.129205626,0.023775691,4.640292845,4.331146078,4.634345961,2.478476868,,,,,,,,,,,,
3712,0.796430521,3.75757071,1.521173003,1.918915778,1.320872611,2.085678128,3.462595609,3.757576899,3.414603421,0.773596043,,,,,,,,,,,,
3713,0.791901159,3.760641888,1.51950418,1.922187195,1.318452646,2.081223829,3.466944081,3.76064808,3.419027738,0.777968841,,,,,,,,,,,,
3714,1.274879181,4.328525671,1.284156956,2.934559786,1.125520755,0.026566988,4.636931606,4.328532505,4.630936257,2.474487808,,,,,,,,,,,,
3715,0.807292301,3.759599097,1.531331671,1.920438467,1.331654699,2.096615199,3.460728713,3.759605276,3.41244953,0.771717585,,,,,,,,,,,,
3716,1.26960224,4.31519904,1.271439623,2.922334501,1.113933141,0.039781189,4.624366896,4.315205873,4.618477396,2.46557717,,,,,,,,,,,,
3717,1.264834255,4.309264871,1.265097619,2.915940096,1.107557712,0.045888816,4.617999728,4.309271704,4.612097883,2.459688474,,,,,,,,,,,,
3718,1.291435973,4.349649962,1.306534441,2.95705382,1.147889866,0.007041496,4.659376959,4.349656794,4.653409398,2.494970954,,,,,,,,,,,,
3719,0.98123547,3.634549801,1.595931093,1.791763938,1.425842585,2.263831835,3.288092327,3.63455584,3.237062181,0.607186997,,,,,,,,,,,,
3720,0.981070856,3.643996461,1.601931615,1.801210062,1.430574703,2.26451452,3.296493375,3.644002499,3.24534025,0.616169731,,,,,,,,,,,,
3721,1.270687016,4.331650433,1.28564843,2.935311982,1.125555768,0.025085531,4.638155661,4.331657267,4.632002725,2.472288494,,,,,,,,,,,,
3722,1.261627723,4.310471939,1.265234467,2.915620661,1.106775217,0.045318046,4.617979147,4.310478774,4.611978372,2.457599278,,,,,,,,,,,,
3723,1.286232878,4.336593419,1.294111345,2.945117909,1.136576831,0.019152938,4.647101746,4.336600251,4.641240215,2.486291527,,,,,,,,,,,,
3724,1.287107303,4.339010948,1.296388064,2.947295862,1.13862853,0.016771163,4.649348849,4.33901778,4.643465682,2.487832217,,,,,,,,,,,,
3725,1.240159722,4.3199279,1.26758422,2.914552121,1.102758097,0.051452719,4.618923145,4.319934737,4.612233087,2.444076542,,,,,,,,,,,,
3726,1.245474373,4.326400686,1.274496365,2.921547433,1.109750407,0.04520267,4.625886018,4.326407524,4.619210736,2.450558284,,,,,,,,,,,,
3727,1.085912832,3.542172245,1.62801934,1.700571495,1.477837661,2.359646852,3.170048001,3.542178198,3.117686762,0.501987739,,,,,,,,,,,,
3728,1.247970405,4.327258223,1.275875309,2.923165887,1.11153435,0.042831622,4.627376857,4.32726506,4.620747305,2.452828663,,,,,,,,,,,,
3729,1.255274941,4.338618499,1.287471143,2.934641937,1.122814466,0.034481636,4.638938296,4.338625336,4.632284116,2.462581461,,,,,,,,,,,,
3730,1.255694925,4.336298489,1.285601628,2.933039786,1.121429153,0.034205908,4.637186414,4.336305326,4.630584176,2.46210063,,,,,,,,,,,,
3731,1.270070782,4.3247478,1.279640679,2.929811109,1.120595288,0.030870613,4.632326957,4.324754634,4.626281178,2.469356902,,,,,,,,,,,,
3732,1.244553133,4.322337153,1.270781165,2.91808921,1.106518731,0.047101702,4.622281788,4.32234399,4.615656273,2.448393407,,,,,,,,,,,,
3733,1.285153488,4.340703695,1.297266753,2.947820981,1.138789411,0.014387692,4.650110026,4.340710527,4.644149036,2.486885362,,,,,,,,,,,,
3734,1.282611561,4.340478991,1.296373188,2.946661074,1.137379251,0.014444694,4.649122754,4.340485824,4.643103717,2.484800989,,,,,,,,,,,,
3735,0.868288712,3.691094837,1.536686644,1.849970775,1.350595894,2.154526828,3.377919657,3.691100971,3.328964009,0.689464566,,,,,,,,,,,,
3736,1.286133258,4.344067156,1.300368648,2.950755726,1.141527668,0.010965897,4.653157973,4.344073989,4.64716085,2.488836833,,,,,,,,,,,,
3737,1.290714654,4.344534633,1.302037528,2.952894771,1.144114803,0.012264177,4.6549882,4.344541465,4.649094606,2.492616034,,,,,,,,,,,,
3738,1.288428647,4.341010662,1.298438115,2.949329462,1.140623038,0.015057759,4.651395859,4.341017494,4.64550933,2.489577157,,,,,,,,,,,,
3739,1.24985416,4.326133971,1.275404771,2.923036184,1.111669078,0.041575789,4.627058546,4.326140808,4.620495041,2.453915992,,,,,,,,,,,,
3740,1.26093124,4.32821657,1.280104693,2.928911672,1.118454292,0.032540154,4.632267231,4.328223406,4.625937199,2.463383772,,,,,,,,,,,,
3741,1.267443146,4.332486062,1.285476918,2.934689427,1.124529414,0.02616115,4.63780991,4.332492897,4.631562948,2.470025637,,,,,,,,,,,,
3742,1.24560638,4.329506595,1.277188534,2.923967384,1.111947487,0.044502594,4.628456697,4.329513432,4.621729209,2.451758203,,,,,,,,,,,,
3743,0.889608075,3.680065266,1.547361676,1.838389078,1.364367245,2.175204579,3.360654509,3.680071383,3.31131153,0.672899419,,,,,,,,,,,,
3744,0.885208938,3.686431846,1.547868266,1.84484407,1.363701895,2.171240425,3.367852368,3.686437966,3.31853615,0.680026475,,,,,,,,,,,,
3745,1.258834449,4.330678231,1.281639712,2.929975724,1.119109334,0.032889135,4.633609092,4.330685067,4.627184076,2.462600334,,,,,,,,,,,,
3746,0.887666095,3.692172473,1.553739818,1.850499554,1.369016534,2.17411406,3.372109037,3.692178591,3.322658323,0.684559848,,,,,,,,,,,,
3747,1.263280596,4.334297996,1.285898307,2.934454814,1.123728689,0.02810127,4.637966654,4.334304832,4.631585725,2.467381269,,,,,,,,,,,,
3748,1.287525331,4.351112865,1.306682104,2.956638869,1.146936786,0.003836543,4.659326123,4.351119698,4.653236635,2.492391929,,,,,,,,,,,,
3749,1.287978588,4.350165575,1.306009878,2.956097801,1.146525259,0.00477537,4.65870044,4.350172408,4.652639078,2.492420552,,,,,,,,,,,,
3750,1.253993277,4.330684847,1.280370158,2.928107012,1.116774511,0.036795855,4.632078904,4.330691684,4.625535467,2.458785727,,,,,,,,,,,,
3751,1.256291634,4.32890203,1.279455148,2.927637507,1.116667387,0.035515424,4.631355755,4.328908866,4.62490025,2.459968715,,,,,,,,,,,,
3752,1.289703526,4.350364632,1.30665405,2.956920312,1.147510301,0.00511804,4.659408836,4.350371465,4.653386083,2.493851785,,,,,,,,,,,,
3753,1.286765451,4.346565344,1.302645646,2.952896817,1.143513955,0.008411091,4.65539011,4.346572177,4.64936371,2.490208601,,,,,,,,,,,,
3754,1.252455938,4.341675982,1.289354608,2.935875774,1.123565378,0.037596642,4.640523573,4.34168282,4.633745234,2.461423979,,,,,,,,,,,,
3755,1.273773013,4.340261277,1.293771468,2.94306013,1.13288334,0.017946235,4.646146154,4.340268111,4.639915089,2.477751148,,,,,,,,,,,,
3756,1.273924542,4.341782021,1.295098939,2.944274141,1.133984438,0.017120124,4.647431094,4.341788855,4.641176505,2.47840304,,,,,,,,,,,,
3757,1.278888621,4.338678022,1.29382917,2.943844776,1.134330291,0.016668332,4.646477906,4.338684855,4.640400091,2.481231712,,,,,,,,,,,,
